"index","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real"
506,1002436709,"Second Scene Culture City Project","Documentary","Film & Video","USD","2012-09-30",10000,"2012-08-31 15:28:11",377,"failed",13,"US",377,377,10000
507,1002444966,"Agrandissement de la brasserie","Drinks","Food","CHF","2016-04-08",2300,"2016-03-09 21:23:43",3837,"successful",32,"CH",3858.26,4009.53,2403.42
508,100245014,"Small Footprints (Canceled)","Painting","Art","USD","2011-01-30",7000,"2010-12-31 07:52:40",50,"canceled",1,"US",50,50,7000
509,1002451969,"GO FAR: The Christopher Rush Story (2)","Documentary","Film & Video","USD","2012-02-13",5500,"2012-01-21 05:51:28",11001,"successful",66,"US",11001,11001,5500
510,1002453633,"Esquilo: Simple IoT Development - WiFi + Web IDE + Cloud","DIY Electronics","Technology","USD","2015-06-10",10000,"2015-05-11 15:52:34",23447,"successful",298,"US",23447,23447,10000
511,1002455585,"T-Bone & the Cherry Hogs","Shorts","Film & Video","USD","2012-12-16",3000,"2012-11-16 01:05:14",0,"failed",0,"US",0,0,3000
512,1002456171,"Random Table Wiki","Tabletop Games","Games","USD","2015-04-09",500,"2015-03-10 15:30:31",501,"successful",26,"US",501,501,500
513,1002478333,"Natural face, feet, and body scrubs","Crafts","Crafts","USD","2016-01-18",120,"2015-12-19 01:01:55",120,"successful",1,"US",120,120,120
514,1002484986,"LDS Home Teaching App (Visiting Teaching Too)","Apps","Technology","USD","2014-10-17",45000,"2014-09-02 15:36:36",895,"failed",71,"US",895,895,45000
515,1002490303,"Mother, I am going","Shorts","Film & Video","GBP","2013-07-31",3000,"2013-07-02 13:20:39",3396,"successful",35,"GB",5166.22,5145.77,4545.73
516,1002492289,"Fritz: A Robotic Puppet","Technology","Technology","USD","2013-05-01",25000,"2013-04-01 05:25:13",41136.55,"successful",236,"US",41136.55,41136.55,25000
517,10024998,"Casper & The Bad Spirits LP Funding","Indie Rock","Music","USD","2014-12-16",5000,"2014-11-13 04:16:22",5189,"successful",59,"US",5189,5189,5000
518,1002500521,"New Abstract artist. If you love art this is for you!","Painting","Art","GBP","2017-01-06",10000,"2016-12-02 10:48:07",0,"canceled",0,"GB",0,0,12363.38
519,1002511877,"Minecraft Hungergames","Video Games","Games","GBP","2014-12-20",250,"2014-11-20 16:27:14",3,"failed",1,"GB",4.68,4.66,388.4
520,1002512911,"WORLD FAIR","Documentary","Film & Video","USD","2013-03-19",13000,"2013-02-07 18:42:15",15435.55,"successful",251,"US",15435.55,15435.55,13000
521,1002514543,"Campbell Glassworks Co.","Sculpture","Art","USD","2015-09-13",2500,"2015-08-14 23:04:18",660,"failed",12,"US",660,660,2500
522,1002515281,"Zen-Tek Aquaponics- runs on air","Technology","Technology","AUD","2015-09-13",10000,"2015-08-13 11:26:57",1245,"failed",6,"AU",903.58,904.99,7269.03
523,1002519316,"Your poem, by me.","Poetry","Publishing","CAD","2015-10-31",1000,"2015-10-01 20:00:32",55,"failed",3,"CA",40.98,41.66,757.52
524,1002520944,"Burning Manc Festival","Metal","Music","GBP","2016-11-26",1800,"2016-11-13 19:39:02",2250,"successful",85,"GB",541.88,2840.3,2272.24
525,1002521611,"Airlock bike helmet","Wearables","Technology","USD","2017-02-01",150000,"2017-01-02 16:55:59",590,"failed",7,"US",0,590,150000
526,1002522073,"Lampenschirme und Objekte aus französischer Handarbeit","Embroidery","Crafts","EUR","2016-12-31",3500,"2016-12-01 20:39:18",31,"failed",2,"AT",0,32.83,3706.14
527,1002524565,"THE WOODS","Film & Video","Film & Video","USD","2010-11-22",5000,"2010-09-23 03:48:43",0,"failed",0,"US",0,0,5000
528,1002538085,"Green Lizzie: The only container truly adapted for recycling","Product Design","Design","SEK","2017-03-25",1700000,"2017-02-24 09:06:26",40835,"failed",34,"SE",761.14,4579.92,190666.32
529,1002554777,"A Better Morrissey Birthday Mix","Music","Music","USD","2011-06-14",500,"2011-05-15 19:58:28",0,"failed",0,"US",0,0,500
530,1002560995,"A Ride for Suicide 2015","Documentary","Film & Video","USD","2015-01-31",12000,"2014-12-02 05:09:20",4370,"failed",25,"US",4370,4370,12000
531,1002570423,"Suzanne Iris Mayer Solo Art Show (Canceled)","Art","Art","USD","2014-08-27",2600,"2014-06-28 18:14:08",0,"canceled",0,"US",0,0,2600
532,1002571103,"3mm Aluminum Pick Plectrum","Music","Music","CAD","2014-03-24",1,"2014-02-22 23:28:33",20,"successful",9,"CA",17.99,18.12,0.91
533,1002585330,"Tara Normal","Comics","Comics","USD","2013-11-05",4000,"2013-10-01 03:58:48",9047,"successful",226,"US",9047,9047,4000
534,1002586292,"Photoshop for illustrators and designers.","Graphic Design","Design","USD","2013-10-18",15000,"2013-09-03 19:24:11",926,"failed",16,"US",926,926,15000
535,1002590077,"Profound Fatigue, produced by Flying Deer Theater (revised)","Theater","Theater","USD","2011-06-11",900,"2011-05-12 06:16:29",1010,"successful",8,"US",1010,1010,900
536,1002597730,"Dungeons Heroes","Video Games","Games","EUR","2017-02-28",750,"2017-01-11 02:13:55",13,"failed",2,"FR",8.49,13.73,792.38
537,1002599057,"Dear Atlantas","Film & Video","Film & Video","USD","2018-02-16",2000,"2017-12-18 02:48:27",5,"live",1,"US",5,5,2000
538,1002599773,"Wizard Survival - Canceled Dec 1st 2015 (Canceled)","Tabletop Games","Games","AUD","2015-12-03",12000,"2015-11-05 05:08:49",5422,"canceled",91,"AU",3894.63,3967.51,8780.92
539,1002599863,"Turn your messy Arduino projects into a clean design for 2$","DIY Electronics","Technology","CAD","2016-02-08",1000,"2015-12-10 18:48:28",3035,"successful",88,"CA",2236.44,2179.85,718.24
540,1002611685,"Painting an entire favela in Rio de Janeiro","Public Art","Art","USD","2013-10-31",100000,"2013-09-24 07:44:13",116655.41,"successful",1711,"US",116655.41,116655.41,100000
541,1002617687,"OPEN The TANK","Music","Music","USD","2016-02-28",57000,"2016-02-06 15:39:33",61315,"successful",694,"US",61315,61315,57000
542,1002621189,"Reed - Bringing Tablet Reading Up to Speed","Product Design","Design","USD","2011-12-28",5000,"2011-11-28 19:41:24",35,"failed",2,"US",35,35,5000
543,1002624093,"Flags of the world","Painting","Art","USD","2012-03-19",4000,"2012-01-29 11:46:06",1040,"failed",19,"US",1040,1040,4000
544,1002629894,"Art Calendar 2018","Illustration","Art","MXN","2018-01-06",1000,"2017-12-21 05:34:12",0,"live",0,"MX",0,0,52.32
545,100263139,"Mover Kit: get kids moving, building & coding","Product Design","Design","USD","2016-06-10",50000,"2016-05-11 14:23:14",129311,"successful",1822,"US",129311,129311,50000
546,1002633138,"The VolksDangler: Hack your pockets","Product Design","Design","USD","2015-05-25",14000,"2015-04-25 15:42:26",24428,"successful",264,"US",24428,24428,14000
547,100264379,"P-LINK : Guitar Pickup Interchange System","Product Design","Design","AUD","2016-09-30",75000,"2016-08-18 16:31:22",13863,"failed",89,"AU",1139.94,10556.66,57112.4
548,1002646104,"The Book Of Bare Bones 2","Illustration","Art","GBP","2016-09-30",1000,"2016-08-04 21:00:09",2552,"successful",141,"GB",1251.3,3308.01,1296.24
549,1002646572,"ProFitstick | Feel the Power","Product Design","Design","EUR","2016-07-31",35000,"2016-06-21 01:32:57",2321,"failed",40,"IE",1756.84,2589.3,39045.94
550,1002651584,"the mailboxes forthcoming album!","Music","Music","USD","2012-08-02",2000,"2012-07-03 22:03:15",2037.19,"successful",37,"US",2037.19,2037.19,2000
551,1002664274,"Rocket Ranger Reloaded","Video Games","Games","USD","2014-12-18",89999,"2014-11-13 01:01:38",90715,"successful",942,"US",90715,90715,89999
552,1002674727,"Write my Estimate - have your estimate written anywhere!","Apps","Technology","USD","2015-11-28",10000,"2015-09-29 00:32:08",0,"failed",0,"US",0,0,10000
553,1002681356,"PortsCenter","Webseries","Film & Video","USD","2011-12-17",7000,"2011-10-18 07:36:03",1448,"failed",41,"US",1448,1448,7000
554,1002684709,"So You Like the Neighborhood","Comedy","Film & Video","USD","2016-06-02",5000,"2016-05-03 22:36:28",5772.15,"successful",65,"US",5772.15,5772.15,5000
555,1002692211,"SparkLab: the educational build-mobile!","Hardware","Technology","USD","2012-03-24",25000,"2012-02-22 02:22:35",31275.6,"successful",426,"US",31275.6,31275.6,25000
556,1002710067,"Karma Gets A Face Lift!","Shorts","Film & Video","USD","2011-05-23",1500,"2011-04-23 01:56:53",0,"failed",0,"US",0,0,1500
557,1002715554,"a restaurant going against the grain in colchester essex","Restaurants","Food","GBP","2016-06-06",10000,"2016-05-07 13:09:27",11290,"successful",167,"GB",16355.07,16261.68,14403.62
558,1002717273,"Bull & Dragon's Pop-Up Restaurant Project","Food","Food","USD","2013-09-07",34000,"2013-07-29 23:29:10",596,"failed",14,"US",596,596,34000
559,1002717707,"MAY THE TORQUE BE WITH YOU","Graphic Design","Design","USD","2015-01-17",1400,"2014-12-19 17:24:22",1,"failed",1,"US",1,1,1400
560,1002720451,"Stage one & Stage two Music theatre","Music","Music","USD","2014-08-13",300000,"2014-07-14 20:47:06",0,"failed",0,"US",0,0,300000
561,1002721954,"Phochron XA Film Camera Shutter Speed Tester","Camera Equipment","Technology","USD","2016-11-17",8500,"2016-10-18 22:40:38",16998,"successful",135,"US",9699,16998,8500
562,1002723323,"Vivian the Dog Moves to Brooklyn","Children's Books","Publishing","USD","2016-07-07",10080,"2016-06-07 13:30:59",20330,"successful",545,"US",19011,20330,10080
563,1002723555,"Darkghost Assignments: The Book Brothers","Fiction","Publishing","USD","2012-12-02",1675,"2012-11-12 19:17:04",0,"failed",0,"US",0,0,1675
564,1002724533,"This Mick's Life","Nonfiction","Publishing","USD","2014-08-09",4399,"2014-07-10 07:15:44",5688,"successful",62,"US",5688,5688,4399
565,1002728217,"Free soap from starting soap maker!","Crafts","Crafts","USD","2014-08-19",10,"2014-07-20 07:38:32",36,"successful",16,"US",36,36,10
566,1002734991,"Nice Set of Shells~~ Handmade Seashell Jewelry","Jewelry","Fashion","USD","2017-10-21",500,"2017-09-21 02:28:35",145,"failed",3,"US",100,145,500
567,1002740336,"Shattered & Restored","Film & Video","Film & Video","USD","2016-07-25",62700,"2016-05-26 19:43:36",1041,"failed",7,"US",754,1041,62700
568,1002745522,"Barry County Milk","Farms","Food","USD","2014-09-21",500000,"2014-08-12 17:50:08",5,"failed",1,"US",5,5,500000
569,1002746950,"The Giant Communist","Shorts","Film & Video","USD","2011-07-18",1000,"2011-06-08 19:58:14",10,"failed",1,"US",10,10,1000
570,1002749658,"Surf Right - A Documentary Inspired by Cold Water Surfers","Documentary","Film & Video","USD","2013-04-11",100000,"2013-03-12 19:02:25",17679,"failed",153,"US",17679,17679,100000
571,100275914,"Can You Survive: TREASURE ISLAND (Choose Your Path)","Children's Books","Publishing","USD","2013-09-09",500,"2013-08-19 15:32:10",950.01,"successful",18,"US",950.01,950.01,500
572,1002762500,"Talega Holiday: Annual Halloween Light Show!","Public Art","Art","USD","2013-09-19",1000,"2013-08-30 18:56:46",1100,"successful",14,"US",1100,1100,1000
573,1002767552,"Help me publish my picture (kids) books!","Mixed Media","Art","USD","2012-10-03",750,"2012-09-08 21:28:41",810,"successful",22,"US",810,810,750
574,1002768509,"Moon's Eye View - Save The World","Film & Video","Film & Video","USD","2012-07-02",5000,"2012-06-21 15:56:27",355,"failed",12,"US",355,355,5000
575,1002770238,"How safe is your food, makeup, and household products?","Software","Technology","USD","2017-03-12",7000,"2017-02-11 00:19:44",1006,"failed",3,"US",0,1006,7000
576,1002772966,"Geek Seekers","Webseries","Film & Video","USD","2012-02-08",5000,"2012-01-19 18:26:50",7375.51,"successful",138,"US",7375.51,7375.51,5000
577,1002777672,"Quern - Undying Thoughts","Video Games","Games","GBP","2015-07-19",20000,"2015-06-04 01:04:00",25114,"successful",1372,"GB",38181.74,38862.93,30949.21
578,1002780789,"Nabil & Karim | Anise K ~ Bicentenary Album","Music","Music","USD","2017-07-24",40000,"2017-06-24 03:37:44",41224.95,"successful",393,"US",2000,41224.95,40000
579,1002783462,"Destroy All Slackers - An Animated Feature Film","Animation","Film & Video","USD","2013-01-18",75000,"2012-12-19 23:35:06",1195,"failed",17,"US",1195,1195,75000
580,100278912,"Sheet Musica Project (Canceled)","Classical Music","Music","USD","2014-09-04",2000,"2014-08-05 20:02:38",95,"canceled",4,"US",95,95,2000
581,1002789295,"Seeker Aerial Video Drone","Camera Equipment","Technology","USD","2014-11-20",20000,"2014-10-21 15:54:41",5043,"failed",10,"US",5043,5043,20000
582,1002789956,"Quikceipt! Paperless Solutions","Apps","Technology","USD","2014-08-31",150000,"2014-08-01 20:55:49",50,"failed",1,"US",50,50,150000
583,1002799755,"Mini Army custom minifigures (Canceled)","Digital Art","Art","USD","2016-06-11",800,"2016-05-20 00:03:41",0,"canceled",0,"US",0,0,800
584,1002810193,"Splendid Entities: The Catalog Project","Photography","Photography","USD","2010-08-20",2500,"2010-07-05 07:56:00",4331,"successful",47,"US",4331,4331,2500
585,1002812438,"Champion of Children vol. 1: I'm Known as the Champ Fund","Comics","Comics","USD","2012-05-31",5000,"2012-05-01 20:37:36",2580,"failed",79,"US",2580,2580,5000
586,100281397,"Dragonfly","Conceptual Art","Art","CAD","2015-12-26",49786,"2015-11-26 20:55:07",0,"failed",0,"CA",0,0,35858.54
587,1002835689,"The Ale House String Band's Debut Album","Country & Folk","Music","USD","2013-06-01",3000,"2013-05-01 02:06:04",3216,"successful",75,"US",3216,3216,3000
588,1002840021,"New Cornell Hurd Band CD...Great new songs you'll love!","Country & Folk","Music","USD","2013-06-08",8000,"2013-05-09 04:58:45",9408,"successful",111,"US",9408,9408,8000
589,1002843911,"DodecaheDRONE: An RPG of post-apocalyptic Robots & d12s","Tabletop Games","Games","USD","2012-06-06",2400,"2012-05-01 07:00:34",2695,"successful",83,"US",2695,2695,2400
590,1002854072,"Spycup turns your iPhone into a hidden camera (Canceled)","Gadgets","Technology","CAD","2015-12-19",5000,"2015-11-19 17:26:34",6672,"canceled",115,"CA",5006.57,4810.38,3604.9
591,1002854457,"FOLLOW ME - HELP US GET BARNEY","Fantasy","Film & Video","USD","2015-04-01",3000,"2015-03-02 00:25:20",50,"failed",1,"US",50,50,3000
592,1002856989,"Da-dome Roller Skating Rink of Brooklyn New York","Festivals","Theater","USD","2015-08-10",300000,"2015-07-11 03:10:14",0,"failed",0,"US",0,0,300000
593,1002857267,"Tankwork: Cooperative Tank Action","Video Games","Games","USD","2015-12-16",10000,"2015-11-16 20:00:28",1745,"failed",30,"US",1745,1745,10000
594,1002864290,"Winter in Mind EP Funding","Music","Music","USD","2012-11-10",2500,"2012-10-11 04:12:26",3151.26,"successful",88,"US",3151.26,3151.26,2500
595,1002868550,"12 Day Commision Spree #1! Get some custom hand-drawn art!","Illustration","Art","USD","2016-08-21",444,"2016-08-09 23:30:37",65,"failed",3,"US",57,65,444
596,1002877175,"Charlene Kaye makes a new record - ""Animal Love""","Music","Music","USD","2011-07-15",20000,"2011-06-15 16:37:44",33535.05,"successful",342,"US",33535.05,33535.05,20000
597,1002884058,"Top Chefs Opening Shakewell Bar & Kitchen!","Food","Food","USD","2013-08-22",100000,"2013-07-23 18:18:09",102937,"successful",443,"US",102937,102937,100000
598,1002884302,"Fruity Sunset adorable objets d'arts with a fruit motif.","Product Design","Design","CAD","2016-09-04",390,"2016-08-05 15:12:26",342,"canceled",4,"CA",166.02,263.95,301
599,1002885178,"The Lonely Himalayas","Documentary","Film & Video","USD","2014-03-06",3000,"2014-02-04 03:43:40",3551,"successful",60,"US",3551,3551,3000
600,1002886944,"Phrenic's Interactive Comic & Alternate Reality Game","Webcomics","Comics","USD","2014-11-12",15000,"2014-10-13 09:01:33",1356,"failed",27,"US",1356,1356,15000
601,1002894446,"Carnival Arts Exhibit at Miami International Airport","Art","Art","USD","2013-01-27",5000,"2012-12-28 21:50:10",5001.31,"successful",35,"US",5001.31,5001.31,5000
602,1002899845,"The Unassisted EP 'Revolution'","Indie Rock","Music","GBP","2013-11-19",750,"2013-09-20 00:21:51",822,"successful",20,"GB",1307,1331.71,1215.07
603,1002904556,"The Dead of Night","Horror","Film & Video","USD","2017-06-24",3500,"2017-05-22 16:55:28",1,"failed",1,"US",0,1,3500
604,1002907198,"WazUpio","Music","Music","USD","2016-05-09",1000,"2016-04-15 18:27:43",1,"failed",1,"US",1,1,1000
605,1002909435,"Daggermond","Video Games","Games","USD","2017-04-23",20000,"2017-03-24 19:52:00",1,"failed",1,"US",25,1,20000
606,1002910237,"Choose Your Fate - The film that puts YOU in charge","Film & Video","Film & Video","USD","2010-08-16",3500,"2010-05-25 15:49:22",547.8,"failed",10,"US",547.8,547.8,3500
607,1002911532,"Lock It Jeans","Fashion","Fashion","USD","2013-02-15",20000,"2012-12-27 22:40:33",165,"failed",2,"US",165,165,20000
608,1002914380,"Dos Pueblos Tecnicos","Experimental","Theater","USD","2014-09-02",500,"2014-08-23 02:09:32",500,"successful",6,"US",500,500,500
609,1002919742,"GEEKHOLDER - Holds phone/tablet over laptop screen","Design","Design","USD","2015-04-12",12000,"2015-02-21 15:04:09",359,"failed",41,"US",359,359,12000
610,1002933346,"Maze Slime","Video Games","Games","USD","2016-04-01",300,"2016-02-01 21:39:05",11,"failed",2,"US",11,11,300
611,1002937987,"Long Range MURS Band GPS Tracker & Smartphone Communicator","Technology","Technology","USD","2017-03-21",40000,"2017-02-14 17:03:14",47554.5,"successful",91,"US",3745,47554.5,40000
612,1002938908,"Local Edition Book, ""The Mortgage Game"".  Print On Demand","Nonfiction","Publishing","USD","2015-03-16",50000,"2015-02-14 15:48:19",0,"canceled",0,"US",0,0,50000
613,1002939824,"SINS - The Roleplaying Game","Tabletop Games","Games","GBP","2017-09-19",5000,"2017-08-20 13:40:27",29498,"successful",706,"GB",17885.46,40023.34,6784.08
614,1002944526,"CAKEHOUSE :Layer Studios Comics Zine.","Comics","Comics","USD","2017-04-05",1000,"2017-03-06 16:34:16",1100.65,"successful",29,"US",0,1100.65,1000
615,1002946462,"Courant x Montero Hawaiian shirts (Canceled)","Apparel","Fashion","GBP","2016-07-09",5000,"2016-06-13 16:39:05",195,"canceled",8,"GB",277.98,260.58,6681.45
616,1002957206,"CLEAN READS Monthly Book Box Subscription Launch","Fiction","Publishing","USD","2017-03-30",4500,"2017-02-13 01:53:18",60,"canceled",2,"US",5,60,4500
617,1002958908,"1of10: T-Shirt To Protest Trump / Putin Connection","Fashion","Fashion","USD","2017-05-15",216,"2017-04-28 07:04:58",0,"failed",0,"US",0,0,216
618,1002959927,"DOCTOR WHO: THE MENACE OF FOONF","Science Fiction","Film & Video","USD","2017-09-09",700,"2017-07-26 01:17:26",796,"successful",14,"US",0,796,700
619,1002965096,"Bird's Eye View 1892 Map of Atlanta - 1000 Piece Puzzle","Puzzles","Games","USD","2016-09-15",1000,"2016-08-15 02:33:22",3388,"successful",126,"US",1444,3388,1000
620,1002966619,"The Prelude to the Conversation","R&B","Music","USD","2014-09-29",2000,"2014-08-25 18:59:22",160,"failed",7,"US",160,160,2000
621,100296818,"New Social Network","Web","Technology","GBP","2014-11-15",5000,"2014-10-16 00:10:16",0,"failed",0,"GB",0,0,7841.17
622,1002981465,"Autopsy of a Dying Man","Publishing","Publishing","GBP","2016-12-09",55000,"2016-10-25 11:10:29",0,"failed",0,"GB",0,0,69190.22
623,1002984666,"Art Lovers Place","Painting","Art","USD","2015-02-20",41000,"2015-01-21 00:43:29",0,"failed",0,"US",0,0,41000
624,1002985353,"Bona Dea Gluten Free Goodness","Food","Food","USD","2012-02-01",8000,"2011-12-22 18:43:31",8540,"successful",107,"US",8540,8540,8000
625,1002987150,"How I Got Beat-Up By The FBI When I Was Four Years Old","Print","Journalism","USD","2014-12-19",160,"2014-11-19 16:58:47",6,"failed",1,"US",6,6,160
626,1002997533,"Pony Death Ride is making an album!","Music","Music","USD","2012-09-01",1200,"2012-07-30 18:12:11",1360.48,"successful",35,"US",1360.48,1360.48,1200
627,100301082,"Feliz año nuevo, mamá.","Theater","Theater","MXN","2018-02-04",49000,"2017-12-06 03:36:06",1000,"live",2,"MX",53.52,52.32,2563.83
628,1003011722,"Help Kasper release his newest mixtape! (Canceled)","Hip-Hop","Music","USD","2012-03-23",2000,"2012-02-22 03:03:29",0,"canceled",0,"US",0,0,2000
629,100301303,"Love Animals - Debut EP Project","Music","Music","USD","2013-03-14",1200,"2013-02-12 20:28:44",35,"failed",2,"US",35,35,1200
630,1003014108,"The Unknown: Arizona","Documentary","Film & Video","USD","2016-04-13",3500,"2016-03-15 22:42:54",5,"failed",1,"US",5,5,3500
631,100301891,"Bridge of Sighs Short Film -- Part 2","Shorts","Film & Video","USD","2012-11-16",1400,"2012-11-08 19:55:58",1405,"successful",12,"US",1405,1405,1400
632,1003023003,"The Making of Ashley Kelley's Debut Album","Music","Music","USD","2015-04-09",3500,"2015-03-10 20:06:13",3576,"undefined",0,"N,0""",NULL,3576,3500
633,1003036680,"Legendary Steamboat Springs Band records an album-- after 30 years!","Country & Folk","Music","USD","2010-08-01",5500,"2010-07-14 15:13:31",1310,"failed",14,"US",1310,1310,5500
634,1003053633,"Luxury Timepiece System: a Minimal Everyday Watch System","Fashion","Fashion","USD","2017-11-21",35000,"2017-10-19 15:35:54",8230,"failed",30,"US",1560,8230,35000
635,1003074300,"REST STOP & RESTAURANT","Restaurants","Food","CAD","2015-06-02",150000,"2015-05-05 03:55:30",1,"failed",1,"CA",0.82,0.8,120000
636,1003074363,"Maree v. State: Not Just A Documentary","Documentary","Film & Video","USD","2011-10-21",10000,"2011-09-21 03:58:17",10210,"successful",84,"US",10210,10210,10000
637,1003075861,"Girdy! A Webcomic","Webcomics","Comics","USD","2016-05-31",3000,"2016-04-01 18:50:54",12,"failed",3,"US",12,12,3000
638,1003083361,"Magic Tower","Video Games","Games","CAD","2015-10-14",2500,"2015-09-14 23:33:37",1,"failed",1,"CA",0.75,0.77,1933.94
639,1003087682,"Da Stooges in WipeOut by the Surfaris","Music Videos","Film & Video","USD","2015-07-01",15000,"2015-05-17 19:02:10",0,"failed",0,"US",0,0,15000
640,1003095315,"The Lobster Art Project","Sculpture","Art","USD","2013-12-08",750,"2013-11-08 13:11:01",313,"failed",9,"US",313,313,750
641,1003104071,"One GuitarMan Band","Music","Music","EUR","2018-01-17",2000,"2017-12-18 00:02:46",0,"live",0,"IT",0,0,2427.39
642,1003111955,"QUARTZ Bottle - Water Purification in a Self-Cleaning Bottle","Technology","Technology","USD","2017-12-07",30000,"2017-11-07 13:57:16",1374021,"successful",12758,"US",56023,1374021,30000
643,1003118035,"The Creative MiND Challenge (Canceled)","Shorts","Film & Video","USD","2009-12-02",4500,"2009-10-28 22:07:31",0,"canceled",0,"US",0,0,4500
644,1003122437,"Following Racine: The East Africa Safari Rally","Fiction","Publishing","USD","2015-10-31",4444,"2015-10-06 22:50:06",4574,"successful",42,"US",4574,4574,4444
645,1003125430,"Sky Lounge: A Visual EP","Music Videos","Film & Video","USD","2014-11-06",5000,"2014-09-07 23:01:42",85,"failed",5,"US",85,85,5000
646,1003127225,"AcneDust™ Organic Acne Treatment -Acne Dust Sleep Powder","Fashion","Fashion","USD","2016-06-18",45000,"2016-05-04 00:05:51",284,"failed",18,"US",284,284,45000
647,1003130892,"Butter Side Down Debut Album","Music","Music","USD","2015-11-26",6000,"2015-11-02 22:09:19",7007.8,"undefined",0,"N,0""",NULL,7007.8,6000
648,1003138593,"The Legendary Cobo","Documentary","Film & Video","USD","2012-08-06",45000,"2012-06-07 00:06:19",11687.5,"failed",150,"US",11687.5,11687.5,45000
649,10031522,"Storm Hollow: Call to Adventure","Tabletop Games","Games","USD","2017-11-09",35000,"2017-10-25 18:01:31",3904,"canceled",63,"US",2950,3904,35000
650,1003155427,"Philip & Brittany Burton - NEW ALBUM - Nothing to Fear","Music","Music","USD","2013-12-16",1000,"2013-11-14 21:34:56",1000,"successful",18,"US",1000,1000,1000
651,1003165056,"Mason-ry Silicone Koozie","Product Design","Design","USD","2014-08-08",7500,"2014-07-09 16:48:16",15720,"successful",660,"US",15720,15720,7500
652,1003166589,"Shirts for the East Idaho Aquarium","Illustration","Art","USD","2013-12-20",5000,"2013-11-20 03:51:07",318,"failed",10,"US",318,318,5000
653,1003167050,"PS Pi","DIY Electronics","Technology","USD","2017-03-30",5000,"2017-02-28 06:54:12",0,"canceled",0,"US",0,0,5000
654,1003169165,"New LP Release by The Shape Of The Earth","Indie Rock","Music","USD","2011-09-08",4500,"2011-08-04 06:14:01",4603.5,"successful",66,"US",4603.5,4603.5,4500
655,1003182869,"RinseKit: The Revolutionary Portable Shower","Gadgets","Technology","USD","2016-06-03",30000,"2016-05-04 19:27:57",396299,"successful",2412,"US",396299,396299,30000
656,1003189373,"Unusual Heroes (Canceled)","Video Games","Games","GBP","2012-12-03",70000,"2012-11-03 19:09:11",1087,"canceled",36,"GB",1752.69,1740.2,112064.55
657,1003190758,"Singularity","Comic Books","Comics","USD","2015-07-16",8500,"2015-06-01 00:17:10",1579,"failed",14,"US",1579,1579,8500
658,1003202814,"TALUVA: DELUXE VERSION","Tabletop Games","Games","USD","2015-01-02",15000,"2014-12-03 09:17:22",103114.5,"successful",637,"US",103114.5,103114.5,15000
659,1003216930,"Calvin Thomas: Making the ""October Sky"" Album!","Music","Music","USD","2017-11-30",8000,"2017-10-16 20:21:35",2393,"failed",43,"US",0,2393,8000
660,1003217096,"Wilmer Wilson IV Summer Art Residency at NLS","Art","Art","USD","2013-05-28",2750,"2013-04-15 21:58:15",2820,"successful",62,"US",2820,2820,2750
661,1003228594,"Gladys Sings","Children's Books","Publishing","USD","2015-05-04",4500,"2015-03-05 03:48:25",4569,"successful",31,"US",4569,4569,4500
662,1003229159,"The 2012 Lake George Music Festival","Classical Music","Music","USD","2012-05-26",1000,"2012-04-12 19:13:44",526,"failed",12,"US",526,526,1000
663,100324011,"Seeking Shelter Vol 3: Rescue Animals Ho!","Webcomics","Comics","USD","2015-04-10",50,"2015-03-11 13:49:36",439,"successful",20,"US",439,439,50
664,1003240719,"Boutique Disco Flash Québec","Music","Music","CAD","2015-06-24",425000,"2015-04-29 17:32:40",1,"failed",1,"CA",0.83,0.81,343712.09
665,1003249516,"The Fail Safe Project's First Full Length Album","Rock","Music","USD","2012-11-11",3500,"2012-10-12 01:10:27",4176,"successful",84,"US",4176,4176,3500
666,1003259197,"Through Your Door - Feature Film Finishing Funds","Narrative Film","Film & Video","USD","2012-07-09",5000,"2012-06-07 01:55:57",5040.18,"successful",48,"US",5040.18,5040.18,5000
667,1003262687,"Decorative Oxygen Tank Bags by AmariJade, Inc.","Fashion","Fashion","USD","2014-02-27",10000,"2014-01-29 21:28:34",216,"failed",8,"US",216,216,10000
668,1003276918,"fig Films Presents: Bear Down (Canceled)","Documentary","Film & Video","USD","2013-03-04",70000,"2013-01-09 13:57:31",1081,"canceled",25,"US",1081,1081,70000
669,1003279532,"Commit Suicide","Nonfiction","Publishing","USD","2015-11-01",100000,"2015-10-02 15:09:13",15,"failed",1,"US",15,15,100000
670,100328540,"The Scarf Cuff","Fashion","Fashion","USD","2014-04-06",5000,"2014-03-07 20:13:49",585,"failed",5,"US",585,585,5000
671,1003293246,"Behold The Uprising EP","Music","Music","USD","2013-03-12",1500,"2013-01-11 04:15:53",240.77,"failed",14,"US",240.77,240.77,1500
672,1003294350,"We Did It For You! - a historical musical (Canceled)","Theater","Theater","USD","2011-10-21",21500,"2011-09-21 04:04:05",630,"canceled",3,"US",630,630,21500
673,1003298216,"JOHNNY STRANGE","Comics","Comics","USD","2011-09-05",9000,"2011-06-07 08:57:37",250,"failed",8,"US",250,250,9000
674,1003308182,"The Panini Company","Restaurants","Food","GBP","2016-03-18",275000,"2016-02-17 18:44:21",3,"failed",3,"GB",4.33,4.35,398394.83
